"ID","COD_GRUPO","NOTA","CULTURA","LIVROS","TRABALHO"
728,"Matematica (Licenciatura)",16.6,"5","2","Trabalho Eventualmente"
729,"Matematica (Licenciatura)",42.1,"0","2","Trabalho Eventualmente"
730,"Matematica (Licenciatura)",69.1,"5","5","Trabalho ate 20 horas semanais"
731,"Matematica (Licenciatura)",54.6,"3","2","Nao Estou Trabalhando"
732,"Matematica (Licenciatura)",59.3,"5","9","Nao Estou Trabalhando"
733,"Matematica (Licenciatura)",58.5,"0","2","Trabalho 40 horas semanais ou mais"
734,"Matematica (Licenciatura)",66.8,"4","2","Nao Estou Trabalhando"
735,"Matematica (Licenciatura)",46.7,"2","2","Nao Estou Trabalhando"
736,"Matematica (Licenciatura)",47.1,"2","5","Nao Estou Trabalhando"
737,"Matematica (Licenciatura)",54.8,"3","5","Nao Estou Trabalhando"
738,"Matematica (Licenciatura)",30.4,"1","0","Nao Estou Trabalhando"
739,"Matematica (Licenciatura)",50.1,"5","0","Nao Estou Trabalhando"
740,"Matematica (Licenciatura)",44.3,"0","2","Nao Estou Trabalhando"
741,"Historia (Bacharelado)",64.7,"2","5","Nao Estou Trabalhando"
742,"Historia (Bacharelado)",41.3,"6","5","Trabalho ate 20 horas semanais"
743,"Historia (Bacharelado)",21.4,"4","9","Trabalho 40 horas semanais ou mais"
744,"Historia (Bacharelado)",47.8,"0","2","Nao Estou Trabalhando"
745,"Historia (Bacharelado)",62.9,"5","7","Nao Estou Trabalhando"
746,"Historia (Bacharelado)",39.1,"4","5","Trabalho Eventualmente"
747,"Historia (Bacharelado)",48.1,"6","5","Trabalho Eventualmente"
748,"Historia (Bacharelado)",73.4,"5","5","Trabalho 40 horas semanais ou mais"
749,"Historia (Bacharelado)",59.2,"4","7","Trabalho Eventualmente"
750,"Historia (Bacharelado)",30,"5","5","Nao Estou Trabalhando"
751,"Historia (Bacharelado)",53,"4","9","Nao Estou Trabalhando"
752,"Historia (Bacharelado)",46.9,"5","2","Nao Estou Trabalhando"
753,"Historia (Bacharelado)",35.3,"0","2","Trabalho Eventualmente"
754,"Historia (Bacharelado)",48.9,"5","5","Nao Estou Trabalhando"
755,"Historia (Bacharelado)",69.3,"3","5","Trabalho de 21 a 31 horas semanais"
756,"Historia (Bacharelado)",49.3,"1","5","Trabalho Eventualmente"
757,"Historia (Bacharelado)",44.2,"2","9","Nao Estou Trabalhando"
758,"Historia (Bacharelado)",37.9,"4","2","Nao Estou Trabalhando"
759,"Historia (Bacharelado)",65.3,"5","9","Trabalho ate 20 horas semanais"
760,"Historia (Bacharelado)",75,"3","9","Nao Estou Trabalhando"
761,"Historia (Bacharelado)",23.6,"6","0","Trabalho 40 horas semanais ou mais"
762,"Historia (Bacharelado)",52.6,"6","9","Nao Estou Trabalhando"
763,"Historia (Bacharelado)",57.2,"6","7","Nao Estou Trabalhando"
764,"Historia (Bacharelado)",64,"4","5","Nao Estou Trabalhando"
765,"Historia (Bacharelado)",51.6,"6","5","Nao Estou Trabalhando"
766,"Historia (Bacharelado)",37.3,"4","2","Trabalho 40 horas semanais ou mais"
767,"Historia (Bacharelado)",65.5,"4","2","Nao Estou Trabalhando"
768,"Historia (Bacharelado)",29.9,"6","7","Nao Estou Trabalhando"
769,"Historia (Bacharelado)",67.6,"2","9","Nao Estou Trabalhando"
770,"Historia (Bacharelado)",47.1,"6","9","Trabalho ate 20 horas semanais"
771,"Historia (Bacharelado)",54.2,"6","2","Nao Estou Trabalhando"
772,"Historia (Bacharelado)",33,"6","9","Trabalho 40 horas semanais ou mais"
773,"Historia (Bacharelado)",65.2,"6","2","Trabalho Eventualmente"
774,"Historia (Bacharelado)",27.7,"5","2","Nao Estou Trabalhando"
775,"Historia (Bacharelado)",15.3,"5","5","Trabalho 40 horas semanais ou mais"
776,"Historia (Bacharelado)",41.4,"3","5","Trabalho de 21 a 31 horas semanais"
777,"Historia (Bacharelado)",31.6,"3","7","Trabalho ate 20 horas semanais"
778,"Historia (Bacharelado)",55.4,"3","9","Trabalho 40 horas semanais ou mais"
779,"Historia (Bacharelado)",30.3,"6","9","Trabalho 40 horas semanais ou mais"
780,"Historia (Bacharelado)",49.5,"3","5","Trabalho Eventualmente"
781,"Historia (Bacharelado)",45.6,"6","7","Trabalho de 21 a 31 horas semanais"
782,"Historia (Bacharelado)",39.5,"2","5","Nao Estou Trabalhando"
783,"Historia (Bacharelado)",41.9,"5","5","Nao Estou Trabalhando"
784,"Historia (Bacharelado)",49.2,"4","5","Trabalho de 21 a 31 horas semanais"
785,"Historia (Bacharelado)",34.9,"6","5","Trabalho de 21 a 31 horas semanais"
786,"Historia (Bacharelado)",47.9,"5","9","Trabalho ate 20 horas semanais"
787,"Historia (Bacharelado)",56.4,"4","9","Nao Estou Trabalhando"
788,"Historia (Bacharelado)",40,"1","2","Nao Estou Trabalhando"
789,"Historia (Bacharelado)",45.3,"1","5","Nao Estou Trabalhando"
790,"Historia (Bacharelado)",54.7,"6","5","Nao Estou Trabalhando"
791,"Historia (Bacharelado)",51.2,"4","5","Trabalho Eventualmente"
792,"Historia (Bacharelado)",42.2,"4","5","Trabalho ate 20 horas semanais"
793,"Historia (Bacharelado)",57.9,"2","0","Nao Estou Trabalhando"
794,"Historia (Bacharelado)",51.4,"2","7","Nao Estou Trabalhando"
795,"Historia (Bacharelado)",62.5,"2","2","Nao Estou Trabalhando"
796,"Historia (Bacharelado)",48.6,"3","5","Nao Estou Trabalhando"
797,"Historia (Bacharelado)",62.8,"4","2","Nao Estou Trabalhando"
798,"Historia (Bacharelado)",42.6,"5","5","Nao Estou Trabalhando"
799,"Historia (Bacharelado)",59.2,"5","5","Nao Estou Trabalhando"
800,"Historia (Bacharelado)",58.7,"5","5","Nao Estou Trabalhando"
801,"Historia (Bacharelado)",66.2,"5","5","Trabalho de 21 a 31 horas semanais"
802,"Historia (Bacharelado)",80.8,"4","9","Nao Estou Trabalhando"
803,"Historia (Bacharelado)",47,"6","9","Trabalho 40 horas semanais ou mais"
804,"Historia (Bacharelado)",40.7,"5","5","Nao Estou Trabalhando"
805,"Historia (Bacharelado)",54.4,"4","9","Nao Estou Trabalhando"
806,"Historia (Bacharelado)",48.9,"4","5","Trabalho ate 20 horas semanais"
807,"Historia (Bacharelado)",52.5,"4","9","Nao Estou Trabalhando"
808,"Historia (Bacharelado)",34.5,"4","9","Nao Estou Trabalhando"
809,"Historia (Bacharelado)",41.5,"3","2","Nao Estou Trabalhando"
810,"Historia (Bacharelado)",45.5,"5","5","Trabalho 40 horas semanais ou mais"
811,"Historia (Bacharelado)",64.8,"5","7","Nao Estou Trabalhando"
812,"Historia (Bacharelado)",29.9,"6","9","Trabalho de 21 a 31 horas semanais"
813,"Historia (Bacharelado)",38.7,"3","5","Nao Estou Trabalhando"
814,"Historia (Bacharelado)",59,"3","2","Trabalho Eventualmente"
815,"Historia (Bacharelado)",50.4,"6","5","Nao Estou Trabalhando"
816,"Pedagogia (Licenciatura)",43.7,"5","5","Nao Estou Trabalhando"
817,"Pedagogia (Licenciatura)",55.2,"5","5","Trabalho 40 horas semanais ou mais"
818,"Pedagogia (Licenciatura)",70.7,"6","2","Nao Estou Trabalhando"
819,"Pedagogia (Licenciatura)",49.2,"4","2","Nao Estou Trabalhando"
820,"Pedagogia (Licenciatura)",53.5,"5","2","Nao Estou Trabalhando"
821,"Pedagogia (Licenciatura)",47.4,"4","5","Trabalho ate 20 horas semanais"
822,"Pedagogia (Licenciatura)",37.4,"5","5","Trabalho de 21 a 31 horas semanais"
823,"Pedagogia (Licenciatura)",63.3,"5","2","Trabalho de 21 a 31 horas semanais"
824,"Pedagogia (Licenciatura)",36.8,"6","5","Nao Estou Trabalhando"
825,"Pedagogia (Licenciatura)",50.2,"6","2","Nao Estou Trabalhando"
826,"Pedagogia (Licenciatura)",38.5,"4","5","Nao Estou Trabalhando"
827,"Pedagogia (Licenciatura)",56.7,"6","9","Nao Estou Trabalhando"
828,"Pedagogia (Licenciatura)",41.6,"4","9","Nao Estou Trabalhando"
829,"Pedagogia (Licenciatura)",45.3,"6","2","Nao Estou Trabalhando"
830,"Pedagogia (Licenciatura)",60.1,"6","7","Nao Estou Trabalhando"
831,"Pedagogia (Licenciatura)",41.6,"6","9","Nao Estou Trabalhando"
832,"Pedagogia (Licenciatura)",61.9,"6","5","Nao Estou Trabalhando"
833,"Pedagogia (Licenciatura)",60.7,"6","5","Nao Estou Trabalhando"
834,"Pedagogia (Licenciatura)",60.7,"3","5","Nao Estou Trabalhando"
835,"Pedagogia (Licenciatura)",62.4,"5","5","Nao Estou Trabalhando"
836,"Pedagogia (Licenciatura)",41.2,"5","5","Trabalho ate 20 horas semanais"
837,"Pedagogia (Licenciatura)",74.3,"2","5","Nao Estou Trabalhando"
838,"Pedagogia (Licenciatura)",63.8,"4","5","Nao Estou Trabalhando"
839,"Pedagogia (Licenciatura)",54.7,"6","2","Nao Estou Trabalhando"
840,"Pedagogia (Licenciatura)",64.6,"4","2","Trabalho de 21 a 31 horas semanais"
841,"Pedagogia (Licenciatura)",78.1,"6","2","Nao Estou Trabalhando"
842,"Pedagogia (Licenciatura)",63.5,"6","9","Trabalho ate 20 horas semanais"
843,"Pedagogia (Licenciatura)",61,"4","0","Nao Estou Trabalhando"
844,"Pedagogia (Licenciatura)",21,"1","2","Nao Estou Trabalhando"
845,"Engenharia Florestal",37.3,"6","2","Nao Estou Trabalhando"
846,"Engenharia Florestal",33.9,"6","9","Nao Estou Trabalhando"
847,"Engenharia Florestal",40.8,"3","2","Trabalho Eventualmente"
848,"Engenharia Florestal",39.5,"6","5","Nao Estou Trabalhando"
849,"Engenharia Florestal",55.1,"1","7","Trabalho ate 20 horas semanais"
850,"Engenharia Florestal",33.1,"6","2","Trabalho de 21 a 31 horas semanais"
851,"Engenharia Florestal",58.8,"3","5","Nao Estou Trabalhando"
852,"Engenharia Florestal",37.3,"4","2","Nao Estou Trabalhando"
853,"Engenharia Florestal",33,"6","2","Nao Estou Trabalhando"
854,"Engenharia Florestal",52.8,"1","2","Nao Estou Trabalhando"
855,"Engenharia Florestal",32.8,"5","2","Nao Estou Trabalhando"
856,"Engenharia Florestal",56.5,"6","2","Trabalho Eventualmente"
857,"Engenharia Florestal",46,"2","7","Trabalho Eventualmente"
858,"Engenharia Florestal",37.5,"6","5","Nao Estou Trabalhando"
859,"Engenharia Florestal",45,"2","2","Nao Estou Trabalhando"
860,"Engenharia Florestal",50.4,"3","2","Nao Estou Trabalhando"
861,"Engenharia Florestal",44,"1","0","Nao Estou Trabalhando"
862,"Engenharia Florestal",40.1,"4","9","Nao Estou Trabalhando"
863,"Engenharia Florestal",50,"6","2","Trabalho Eventualmente"
864,"Engenharia Florestal",47.1,"4","2","Nao Estou Trabalhando"
865,"Engenharia Florestal",49.6,"4","5","Nao Estou Trabalhando"
866,"Engenharia de Producao",54.5,"6","2","Nao Estou Trabalhando"
867,"Engenharia de Producao",24,"0","0","Nao Estou Trabalhando"
868,"Engenharia de Producao",48.1,"5","2","Nao Estou Trabalhando"
869,"Engenharia de Producao",30.7,"2","2","Nao Estou Trabalhando"
870,"Engenharia de Producao",56.8,"3","2","Nao Estou Trabalhando"
871,"Engenharia de Producao",44.2,"5","2","Nao Estou Trabalhando"
872,"Engenharia de Producao",28.5,"1","2","Trabalho de 21 a 31 horas semanais"
873,"Engenharia de Producao",39.1,"4","5","Nao Estou Trabalhando"
874,"Engenharia de Producao",41.8,"0","2","Nao Estou Trabalhando"
875,"Engenharia de Producao",33.9,"1","5","Nao Estou Trabalhando"
876,"Engenharia de Producao",58.3,"2","7","Nao Estou Trabalhando"
877,"Engenharia de Producao",45.4,"0","7","Nao Estou Trabalhando"
878,"Engenharia de Producao",53.1,"2","5","Trabalho 40 horas semanais ou mais"
879,"Engenharia de Producao",42.7,"4","5","Nao Estou Trabalhando"
880,"Engenharia de Producao",44.9,"1","2","Nao Estou Trabalhando"
881,"Engenharia de Producao",69.2,"2","5","Trabalho 40 horas semanais ou mais"
882,"Engenharia de Producao",27.8,"4","5","Nao Estou Trabalhando"
883,"Engenharia de Producao",36.3,"5","2","Nao Estou Trabalhando"
884,"Engenharia de Producao",46.2,"4","7","Nao Estou Trabalhando"
885,"Engenharia de Producao",55.6,"1","0","Nao Estou Trabalhando"
886,"Engenharia de Producao",55.8,"3","2","Nao Estou Trabalhando"
887,"Engenharia de Producao",19.1,"2","2","Nao Estou Trabalhando"
888,"Engenharia de Producao",55.9,"2","2","Nao Estou Trabalhando"
889,"Engenharia de Producao",46.7,"4","2","Nao Estou Trabalhando"
890,"Engenharia de Producao",27.3,"3","2","Nao Estou Trabalhando"
891,"Engenharia de Producao",51.4,"3","7","Nao Estou Trabalhando"
892,"Engenharia de Producao",51.1,"4","5","Nao Estou Trabalhando"
893,"Engenharia de Producao",41.6,"3","2","Nao Estou Trabalhando"
894,"Engenharia de Producao",49.1,"3","2","Nao Estou Trabalhando"
895,"Engenharia de Producao",48.4,"0","2","Nao Estou Trabalhando"
896,"Engenharia de Producao",45.7,"2","2","Nao Estou Trabalhando"
897,"Engenharia de Producao",52.5,"0","5","Nao Estou Trabalhando"
898,"Engenharia de Producao",46.4,"3","2","Nao Estou Trabalhando"
899,"Engenharia de Producao",25.8,"1","0","Nao Estou Trabalhando"
900,"Engenharia de Producao",43.1,"4","2","Nao Estou Trabalhando"
901,"Engenharia de Producao",55.3,"5","2","Nao Estou Trabalhando"
902,"Engenharia de Producao",63,"2","0","Nao Estou Trabalhando"
903,"Engenharia de Producao",48.5,"5","2","Nao Estou Trabalhando"
904,"Engenharia de Producao",25.5,"5","5","Nao Estou Trabalhando"
905,"Engenharia de Producao",55.6,"0","9","Nao Estou Trabalhando"
906,"Engenharia de Producao",52.5,"3","5","Nao Estou Trabalhando"
907,"Engenharia de Producao",32.8,"0","2","Nao Estou Trabalhando"
908,"Engenharia de Producao",56.6,"1","5","Nao Estou Trabalhando"
909,"Engenharia de Producao",33.5,"3","2","Nao Estou Trabalhando"
910,"Engenharia de Producao",48.4,"4","2","Trabalho de 21 a 31 horas semanais"
911,"Engenharia de Producao",27.8,"2","2","Trabalho de 21 a 31 horas semanais"
912,"Engenharia de Producao",51.6,"5","2","Nao Estou Trabalhando"
913,"Engenharia de Producao",27.4,"5","2","Nao Estou Trabalhando"
914,"Engenharia de Producao",22.3,"2","0","Nao Estou Trabalhando"
915,"Engenharia de Producao",50.6,"5","2","Nao Estou Trabalhando"
916,"Engenharia de Producao",52.5,"6","5","Trabalho 40 horas semanais ou mais"
917,"Engenharia de Producao",29.1,"5","9","Nao Estou Trabalhando"
918,"Engenharia de Producao",40.4,"4","5","Nao Estou Trabalhando"
919,"Ciencias Biologicas (Licenciatura)",49.8,"6","5","Nao Estou Trabalhando"
920,"Ciencias Biologicas (Licenciatura)",36.9,"1","2","Nao Estou Trabalhando"
921,"Ciencias Biologicas (Licenciatura)",49.4,"4","2","Trabalho Eventualmente"
922,"Ciencias Biologicas (Licenciatura)",38.8,"5","2","Nao Estou Trabalhando"
923,"Ciencias Biologicas (Licenciatura)",70.4,"3","5","Nao Estou Trabalhando"
924,"Ciencias Biologicas (Licenciatura)",40.6,"1","7","Nao Estou Trabalhando"
925,"Ciencias Biologicas (Licenciatura)",53.9,"1","5","Nao Estou Trabalhando"
926,"Ciencias Biologicas (Licenciatura)",39.9,"5","2","Nao Estou Trabalhando"
927,"Ciencias Biologicas (Licenciatura)",34.4,"5","2","Nao Estou Trabalhando"
928,"Ciencias Biologicas (Licenciatura)",60.8,"5","2","Nao Estou Trabalhando"
929,"Ciencias Biologicas (Licenciatura)",29.1,"0","5","Nao Estou Trabalhando"
930,"Ciencias Biologicas (Licenciatura)",34.3,"1","2","Nao Estou Trabalhando"
931,"Ciencias Biologicas (Licenciatura)",46.8,"3","0","Nao Estou Trabalhando"
932,"Ciencias Biologicas (Licenciatura)",36,"6","9","Nao Estou Trabalhando"
933,"Ciencias Biologicas (Licenciatura)",32.1,"2","2","Nao Estou Trabalhando"
934,"Ciencias Biologicas (Licenciatura)",28.7,"6","9","Nao Estou Trabalhando"
935,"Ciencias Biologicas (Licenciatura)",39.2,"5","2","Nao Estou Trabalhando"
936,"Ciencias Biologicas (Licenciatura)",54.9,"1","2","Nao Estou Trabalhando"
937,"Ciencias Biologicas (Licenciatura)",35.4,"5","0","Trabalho Eventualmente"
938,"Ciencias Biologicas (Licenciatura)",60,"3","2","Nao Estou Trabalhando"
939,"Ciencias Biologicas (Licenciatura)",54,"4","5","Trabalho Eventualmente"
940,"Ciencias Biologicas (Licenciatura)",54.4,"2","5","Trabalho de 21 a 31 horas semanais"
941,"Ciencias Biologicas (Licenciatura)",20,"3","7","Trabalho 40 horas semanais ou mais"
942,"Ciencias Biologicas (Licenciatura)",45.2,"4","5","Nao Estou Trabalhando"
943,"Ciencias Biologicas (Licenciatura)",42.8,"1","2","Trabalho de 21 a 31 horas semanais"
944,"Ciencias Biologicas (Licenciatura)",47,"3","2","Trabalho 40 horas semanais ou mais"
945,"Ciencias Biologicas (Licenciatura)",38.2,"5","2","Nao Estou Trabalhando"
946,"Ciencias Biologicas (Licenciatura)",46.5,"2","2","Nao Estou Trabalhando"
947,"Ciencias Biologicas (Licenciatura)",65,"6","5","Trabalho 40 horas semanais ou mais"
948,"Ciencias Biologicas (Licenciatura)",38.3,"4","7","Nao Estou Trabalhando"
949,"Ciencias Biologicas (Licenciatura)",40.6,"6","5","Nao Estou Trabalhando"
950,"Ciencias Biologicas (Licenciatura)",32.1,"3","0","Nao Estou Trabalhando"
951,"Ciencias Biologicas (Licenciatura)",34.3,"3","0","Nao Estou Trabalhando"
952,"Ciencias Biologicas (Licenciatura)",53.3,"4","0","Nao Estou Trabalhando"
953,"Ciencias Biologicas (Licenciatura)",31.7,"5","2","Nao Estou Trabalhando"
954,"Ciencias Biologicas (Licenciatura)",49.8,"6","2","Nao Estou Trabalhando"
955,"Ciencias Biologicas (Licenciatura)",35.6,"6","2","Nao Estou Trabalhando"
956,"Ciencias Biologicas (Licenciatura)",69.5,"6","9","Nao Estou Trabalhando"
957,"Ciencias Biologicas (Licenciatura)",51.1,"6","2","Nao Estou Trabalhando"
958,"Ciencias Biologicas (Licenciatura)",46.8,"4","2","Trabalho de 21 a 31 horas semanais"
959,"Ciencias Biologicas (Licenciatura)",35.5,"6","0","Nao Estou Trabalhando"
960,"Ciencias Biologicas (Licenciatura)",42.8,"4","2","Nao Estou Trabalhando"
961,"Ciencias Biologicas (Licenciatura)",33.4,"6","2","Nao Estou Trabalhando"
962,"Ciencias Biologicas (Licenciatura)",35.6,"0","2","Nao Estou Trabalhando"
963,"Ciencias Biologicas (Licenciatura)",55.7,"4","2","Nao Estou Trabalhando"
964,"Ciencias Biologicas (Licenciatura)",54.3,"6","9","Nao Estou Trabalhando"
965,"Ciencias Biologicas (Licenciatura)",66.3,"6","5","Nao Estou Trabalhando"
966,"Ciencias Biologicas (Licenciatura)",37.4,"6","5","Trabalho 40 horas semanais ou mais"
967,"Ciencias Biologicas (Licenciatura)",59.1,"6","2","Nao Estou Trabalhando"
968,"Ciencias Biologicas (Licenciatura)",37.6,"3","5","Nao Estou Trabalhando"
969,"Ciencias Biologicas (Licenciatura)",40.5,"6","2","Trabalho 40 horas semanais ou mais"
970,"Ciencias Biologicas (Licenciatura)",55.6,"5","2","Nao Estou Trabalhando"
971,"Ciencias Biologicas (Licenciatura)",54.8,"5","5","Nao Estou Trabalhando"
972,"Ciencias Biologicas (Licenciatura)",50.1,"6","2","Nao Estou Trabalhando"
973,"Ciencias Biologicas (Licenciatura)",42.9,"6","2","Nao Estou Trabalhando"
974,"Ciencias Biologicas (Licenciatura)",44.6,"6","2","Nao Estou Trabalhando"
975,"Ciencias Biologicas (Licenciatura)",39.7,"5","0","Nao Estou Trabalhando"
976,"Ciencias Biologicas (Licenciatura)",38.7,"5","5","Nao Estou Trabalhando"
977,"Ciencias Biologicas (Licenciatura)",47.4,"5","2","Nao Estou Trabalhando"
978,"Ciencias Biologicas (Licenciatura)",32.2,"0","2","Nao Estou Trabalhando"
979,"Ciencias Biologicas (Licenciatura)",51.3,"6","2","Trabalho Eventualmente"
980,"Ciencias Biologicas (Licenciatura)",66,"5","2","Nao Estou Trabalhando"
981,"Ciencias Biologicas (Licenciatura)",46.7,"6","5","Nao Estou Trabalhando"
982,"Ciencias Biologicas (Licenciatura)",56.8,"5","9","Trabalho de 21 a 31 horas semanais"
983,"Ciencias Biologicas (Licenciatura)",53.5,"5","2","Trabalho 40 horas semanais ou mais"
984,"Ciencias Biologicas (Licenciatura)",41.9,"6","2","Trabalho ate 20 horas semanais"
985,"Ciencias Biologicas (Licenciatura)",52.2,"6","2","Nao Estou Trabalhando"
986,"Ciencias Biologicas (Licenciatura)",69,"5","2","Nao Estou Trabalhando"
987,"Ciencias Biologicas (Licenciatura)",34.1,"0","2","Nao Estou Trabalhando"
988,"Ciencias Biologicas (Licenciatura)",48.4,"6","2","Trabalho Eventualmente"
989,"Ciencias Biologicas (Licenciatura)",39.7,"5","7","Trabalho Eventualmente"
990,"Ciencias Biologicas (Licenciatura)",35.4,"4","5","Nao Estou Trabalhando"
991,"Ciencias Biologicas (Licenciatura)",46.1,"6","5","Nao Estou Trabalhando"
992,"Ciencias Biologicas (Licenciatura)",38.5,"6","2","Nao Estou Trabalhando"
993,"Ciencias Biologicas (Licenciatura)",49.4,"5","0","Nao Estou Trabalhando"
994,"Ciencias Biologicas (Licenciatura)",30.7,"6","2","Trabalho 40 horas semanais ou mais"
995,"Ciencias Biologicas (Licenciatura)",43.4,"6","7","Trabalho 40 horas semanais ou mais"
996,"Ciencias Biologicas (Licenciatura)",39.7,"5","5","Trabalho Eventualmente"
997,"Ciencias Biologicas (Licenciatura)",39.6,"6","0","Trabalho 40 horas semanais ou mais"
998,"Ciencias Biologicas (Licenciatura)",59.4,"4","2","Trabalho de 21 a 31 horas semanais"
999,"Ciencias Biologicas (Licenciatura)",42.3,"6","0","Trabalho ate 20 horas semanais"
1000,"Ciencias Biologicas (Licenciatura)",43,"5","2","Nao Estou Trabalhando"
1001,"Ciencias Biologicas (Licenciatura)",50.8,"6","2","Nao Estou Trabalhando"
1002,"Ciencias Biologicas (Licenciatura)",33.5,"6","9","Nao Estou Trabalhando"
1003,"Ciencias Biologicas (Licenciatura)",33.6,"6","7","Nao Estou Trabalhando"
1004,"Ciencias Biologicas (Licenciatura)",60.3,"4","2","Nao Estou Trabalhando"
1005,"Ciencias Biologicas (Licenciatura)",51,"6","5","Nao Estou Trabalhando"
1006,"Ciencias Biologicas (Licenciatura)",36.3,"6","0","Nao Estou Trabalhando"
1007,"Ciencias Biologicas (Licenciatura)",43.9,"4","5","Trabalho ate 20 horas semanais"
1008,"Matematica (Licenciatura)",23.8,"5","2","Nao Estou Trabalhando"
1009,"Matematica (Licenciatura)",46,"2","2","Trabalho 40 horas semanais ou mais"
1010,"Matematica (Licenciatura)",18.4,"5","2","Trabalho 40 horas semanais ou mais"
1011,"Matematica (Licenciatura)",39.4,"5","9","Trabalho de 21 a 31 horas semanais"
1012,"Matematica (Licenciatura)",56.9,"6","5","Trabalho ate 20 horas semanais"
1013,"Matematica (Licenciatura)",29.3,"5","5","Nao Estou Trabalhando"
1014,"Matematica (Licenciatura)",61.3,"4","5","Nao Estou Trabalhando"
1015,"Matematica (Licenciatura)",32.9,"4","5","Nao Estou Trabalhando"
1016,"Matematica (Licenciatura)",36.4,"5","2","Nao Estou Trabalhando"
1017,"Matematica (Licenciatura)",53.4,"5","0","Nao Estou Trabalhando"
1018,"Matematica (Licenciatura)",35.3,"5","2","Nao Estou Trabalhando"
1019,"Quimica (Licenciatura)",23.9,"0","9","Nao Estou Trabalhando"
1020,"Quimica (Licenciatura)",32.3,"6","2","Trabalho 40 horas semanais ou mais"
1021,"Quimica (Licenciatura)",40.4,"4","0","Nao Estou Trabalhando"
1022,"Quimica (Licenciatura)",43.8,"6","9","Trabalho de 21 a 31 horas semanais"
1023,"Quimica (Licenciatura)",33.7,"5","2","Nao Estou Trabalhando"
1024,"Quimica (Licenciatura)",34,"5","2","Nao Estou Trabalhando"
1025,"Quimica (Licenciatura)",32.2,"4","2","Nao Estou Trabalhando"
1026,"Quimica (Licenciatura)",37.1,"4","5","Nao Estou Trabalhando"
1027,"Quimica (Licenciatura)",33.3,"5","0","Nao Estou Trabalhando"
1028,"Quimica (Licenciatura)",49.4,"3","2","Nao Estou Trabalhando"
1029,"Quimica (Licenciatura)",28.1,"6","5","Nao Estou Trabalhando"
1030,"Quimica (Licenciatura)",39.8,"6","5","Trabalho 40 horas semanais ou mais"
1031,"Quimica (Licenciatura)",42.5,"6","0","Nao Estou Trabalhando"
1032,"Quimica (Licenciatura)",42.8,"6","5","Nao Estou Trabalhando"
1033,"Quimica (Licenciatura)",45.7,"6","7","Nao Estou Trabalhando"
1034,"Quimica (Licenciatura)",43.9,"6","2","Nao Estou Trabalhando"
1035,"Quimica (Licenciatura)",29.7,"6","5","Nao Estou Trabalhando"
1036,"Quimica (Licenciatura)",38.8,"6","9","Trabalho de 21 a 31 horas semanais"
1037,"Quimica (Licenciatura)",32.1,"4","5","Nao Estou Trabalhando"
1038,"Quimica (Licenciatura)",32.3,"6","5","Nao Estou Trabalhando"
1039,"Quimica (Licenciatura)",25.9,"4","0","Nao Estou Trabalhando"
1040,"Quimica (Licenciatura)",37.3,"5","2","Trabalho 40 horas semanais ou mais"
1041,"Quimica (Licenciatura)",35.5,"6","7","Nao Estou Trabalhando"
1042,"Quimica (Licenciatura)",29.9,"4","2","Nao Estou Trabalhando"
1043,"Quimica (Licenciatura)",43.1,"6","9","Trabalho ate 20 horas semanais"
1044,"Fisica (Licenciatura)",48.2,"6","2","Trabalho de 21 a 31 horas semanais"
1045,"Fisica (Licenciatura)",47.5,"6","9","Trabalho Eventualmente"
1046,"Fisica (Licenciatura)",36.1,"5","2","Nao Estou Trabalhando"
1047,"Fisica (Licenciatura)",38.1,"6","2","Nao Estou Trabalhando"
1048,"Fisica (Licenciatura)",46.4,"6","2","Nao Estou Trabalhando"
1049,"Fisica (Licenciatura)",37.2,"6","2","Nao Estou Trabalhando"
1050,"Fisica (Licenciatura)",29.5,"6","5","Trabalho de 21 a 31 horas semanais"
1051,"Fisica (Licenciatura)",32.4,"5","5","Trabalho Eventualmente"
1052,"Fisica (Licenciatura)",32.8,"6","5","Trabalho de 21 a 31 horas semanais"
1053,"Fisica (Licenciatura)",35.6,"6","7","Trabalho ate 20 horas semanais"
1054,"Fisica (Licenciatura)",40.9,"5","0","Trabalho 40 horas semanais ou mais"
1055,"Fisica (Licenciatura)",25.9,"6","2","Nao Estou Trabalhando"
1056,"Fisica (Licenciatura)",39.7,"4","2","Nao Estou Trabalhando"
1057,"Fisica (Licenciatura)",41.5,"6","2","Trabalho Eventualmente"
1058,"Fisica (Licenciatura)",43.2,"5","0","Trabalho de 21 a 31 horas semanais"
1059,"Engenharia Ambiental",56.8,"5","2","Nao Estou Trabalhando"
1060,"Engenharia Ambiental",44.6,"3","2","Nao Estou Trabalhando"
1061,"Engenharia Ambiental",44,"1","5","Nao Estou Trabalhando"
1062,"Engenharia Ambiental",51.4,"3","0","Nao Estou Trabalhando"
1063,"Engenharia Ambiental",46,"3","2","Nao Estou Trabalhando"
1064,"Engenharia Ambiental",44.9,"3","2","Trabalho Eventualmente"
1065,"Engenharia Ambiental",45.2,"1","7","Nao Estou Trabalhando"
1066,"Engenharia Ambiental",39.2,"3","2","Nao Estou Trabalhando"
1067,"Engenharia Ambiental",43.6,"4","7","Nao Estou Trabalhando"
1068,"Engenharia Ambiental",41.7,"1","5","Nao Estou Trabalhando"
1069,"Engenharia Ambiental",49.3,"3","2","Nao Estou Trabalhando"
